SLy4 (TOV)  M1 =    1.40080e+00  R1 =    1.15988e+06  om0 =    1.09158e+04  Ebind =    4.46654e+53
        r,             rho,           pr,           grav,           m(r),         Gam1,          csq,          bruntsq,         nn,            np,            ne,           nmu,           mun,            mup,          mue,           mumu
    5.56627e+05    7.86867e+14    7.55069e+34    1.34707e+14    3.14441e-01    2.68865e+00    2.58000e+20    1.06026e+05    4.08522e+38    3.25716e+37    2.19279e+37    1.06437e+37    1.77447e-03    1.50071e-03    2.73761e-04    2.73761e-04
    5.56743e+05    7.86785e+14    7.54858e+34    1.34727e+14    3.14620e-01    2.68871e+00    2.57961e+20    1.06093e+05    4.08484e+38    3.25680e+37    2.19259e+37    1.06422e+37    1.77442e-03    1.50067e-03    2.73753e-04    2.73753e-04
    5.56859e+05    7.86704e+14    7.54647e+34    1.34747e+14    3.14799e-01    2.68877e+00    2.57921e+20    1.06161e+05    4.08446e+38    3.25645e+37    2.19239e+37    1.06406e+37    1.77438e-03    1.50063e-03    2.73744e-04    2.73744e-04
    5.56975e+05    7.86622e+14    7.54436e+34    1.34768e+14    3.14977e-01    2.68883e+00    2.57882e+20    1.06228e+05    4.08408e+38    3.25610e+37    2.19219e+37    1.06390e+37    1.77433e-03    1.50059e-03    2.73736e-04    2.73736e-04
    5.57091e+05    7.86540e+14    7.54225e+34    1.34788e+14    3.15156e-01    2.68889e+00    2.57842e+20    1.06296e+05    4.08370e+38    3.25574e+37    2.19200e+37    1.06375e+37    1.77428e-03    1.50055e-03    2.73728e-04    2.73728e-04
    5.57207e+05    7.86458e+14    7.54014e+34    1.34809e+14    3.15335e-01    2.68895e+00    2.57803e+20    1.06363e+05    4.08332e+38    3.25539e+37    2.19180e+37    1.06359e+37    1.77423e-03    1.50051e-03    2.73720e-04    2.73720e-04
    5.57323e+05    7.86376e+14    7.53803e+34    1.34829e+14    3.15514e-01    2.68902e+00    2.57763e+20    1.06431e+05    4.08294e+38    3.25504e+37    2.19160e+37    1.06344e+37    1.77418e-03    1.50047e-03    2.73711e-04    2.73711e-04
    5.57439e+05    7.86294e+14    7.53593e+34    1.34849e+14    3.15693e-01    2.68908e+00    2.57724e+20    1.06498e+05    4.08256e+38    3.25469e+37    2.19140e+37    1.06328e+37    1.77414e-03    1.50043e-03    2.73703e-04    2.73703e-04
    5.57555e+05    7.86212e+14    7.53382e+34    1.34870e+14    3.15872e-01    2.68914e+00    2.57684e+20    1.06566e+05    4.08218e+38    3.25433e+37    2.19121e+37    1.06313e+37    1.77409e-03    1.50039e-03    2.73695e-04    2.73695e-04
    5.57671e+05    7.86130e+14    7.53171e+34    1.34890e+14    3.16051e-01    2.68920e+00    2.57645e+20    1.06634e+05    4.08180e+38    3.25398e+37    2.19101e+37    1.06297e+37    1.77404e-03    1.50035e-03    2.73687e-04    2.73687e-04
    5.57787e+05    7.86048e+14    7.52960e+34    1.34910e+14    3.16230e-01    2.68926e+00    2.57606e+20    1.06702e+05    4.08142e+38    3.25363e+37    2.19081e+37    1.06282e+37    1.77399e-03    1.50031e-03    2.73678e-04    2.73678e-04
    5.57903e+05    7.85966e+14    7.52749e+34    1.34931e+14    3.16410e-01    2.68932e+00    2.57566e+20    1.06769e+05    4.08104e+38    3.25327e+37    2.19061e+37    1.06266e+37    1.77394e-03    1.50027e-03    2.73670e-04    2.73670e-04
    5.58019e+05    7.85884e+14    7.52538e+34    1.34951e+14    3.16589e-01    2.68938e+00    2.57527e+20    1.06837e+05    4.08066e+38    3.25292e+37    2.19041e+37    1.06251e+37    1.77390e-03    1.50023e-03    2.73662e-04    2.73662e-04
    5.58135e+05    7.85802e+14    7.52327e+34    1.34971e+14    3.16768e-01    2.68944e+00    2.57487e+20    1.06905e+05    4.08028e+38    3.25256e+37    2.19022e+37    1.06235e+37    1.77385e-03    1.50020e-03    2.73654e-04    2.73654e-04
    5.58251e+05    7.85720e+14    7.52116e+34    1.34992e+14    3.16948e-01    2.68950e+00    2.57448e+20    1.06973e+05    4.07990e+38    3.25221e+37    2.19002e+37    1.06219e+37    1.77380e-03    1.50016e-03    2.73645e-04    2.73645e-04
    5.58367e+05    7.85638e+14    7.51905e+34    1.35012e+14    3.17127e-01    2.68956e+00    2.57408e+20    1.07041e+05    4.07952e+38    3.25186e+37    2.18982e+37    1.06204e+37    1.77375e-03    1.50012e-03    2.73637e-04    2.73637e-04
    5.58483e+05    7.85555e+14    7.51694e+34    1.35032e+14    3.17307e-01    2.68962e+00    2.57368e+20    1.07109e+05    4.07914e+38    3.25150e+37    2.18962e+37    1.06188e+37    1.77371e-03    1.50008e-03    2.73629e-04    2.73629e-04
    5.58599e+05    7.85473e+14    7.51483e+34    1.35053e+14    3.17486e-01    2.68968e+00    2.57329e+20    1.07177e+05    4.07876e+38    3.25115e+37    2.18942e+37    1.06173e+37    1.77366e-03    1.50004e-03    2.73621e-04    2.73621e-04
    5.58715e+05    7.85391e+14    7.51272e+34    1.35073e+14    3.17666e-01    2.68974e+00    2.57289e+20    1.07245e+05    4.07838e+38    3.25079e+37    2.18922e+37    1.06157e+37    1.77361e-03    1.50000e-03    2.73612e-04    2.73612e-04
    5.58831e+05    7.85309e+14    7.51060e+34    1.35093e+14    3.17846e-01    2.68980e+00    2.57250e+20    1.07313e+05    4.07800e+38    3.25044e+37    2.18903e+37    1.06142e+37    1.77356e-03    1.49996e-03    2.73604e-04    2.73604e-04
    5.58947e+05    7.85227e+14    7.50849e+34    1.35114e+14    3.18025e-01    2.68987e+00    2.57210e+20    1.07382e+05    4.07762e+38    3.25009e+37    2.18883e+37    1.06126e+37    1.77351e-03    1.49992e-03    2.73596e-04    2.73596e-04
    5.59063e+05    7.85145e+14    7.50638e+34    1.35134e+14    3.18205e-01    2.68993e+00    2.57171e+20    1.07450e+05    4.07724e+38    3.24973e+37    2.18863e+37    1.06110e+37    1.77347e-03    1.49988e-03    2.73588e-04    2.73588e-04
    5.59178e+05    7.85062e+14    7.50427e+34    1.35154e+14    3.18385e-01    2.68999e+00    2.57131e+20    1.07518e+05    4.07685e+38    3.24938e+37    2.18843e+37    1.06095e+37    1.77342e-03    1.49984e-03    2.73579e-04    2.73579e-04
    5.59294e+05    7.84980e+14    7.50216e+34    1.35174e+14    3.18565e-01    2.69005e+00    2.57092e+20    1.07587e+05    4.07647e+38    3.24902e+37    2.18823e+37    1.06079e+37    1.77337e-03    1.49980e-03    2.73571e-04    2.73571e-04
    5.59410e+05    7.84898e+14    7.50005e+34    1.35195e+14    3.18745e-01    2.69011e+00    2.57052e+20    1.07655e+05    4.07609e+38    3.24867e+37    2.18803e+37    1.06064e+37    1.77332e-03    1.49976e-03    2.73563e-04    2.73563e-04
    5.59526e+05    7.84816e+14    7.49794e+34    1.35215e+14    3.18925e-01    2.69017e+00    2.57012e+20    1.07724e+05    4.07571e+38    3.24831e+37    2.18783e+37    1.06048e+37    1.77327e-03    1.49972e-03    2.73555e-04    2.73555e-04
    5.59642e+05    7.84733e+14    7.49583e+34    1.35235e+14    3.19105e-01    2.69023e+00    2.56973e+20    1.07792e+05    4.07533e+38    3.24796e+37    2.18764e+37    1.06032e+37    1.77323e-03    1.49968e-03    2.73546e-04    2.73546e-04
    5.59758e+05    7.84651e+14    7.49372e+34    1.35256e+14    3.19285e-01    2.69029e+00    2.56933e+20    1.07861e+05    4.07495e+38    3.24760e+37    2.18744e+37    1.06017e+37    1.77318e-03    1.49964e-03    2.73538e-04    2.73538e-04
    5.59874e+05    7.84569e+14    7.49160e+34    1.35276e+14    3.19465e-01    2.69035e+00    2.56893e+20    1.07929e+05    4.07456e+38    3.24725e+37    2.18724e+37    1.06001e+37    1.77313e-03    1.49960e-03    2.73530e-04    2.73530e-04
    5.59990e+05    7.84486e+14    7.48949e+34    1.35296e+14    3.19645e-01    2.69041e+00    2.56854e+20    1.07998e+05    4.07418e+38    3.24689e+37    2.18704e+37    1.05985e+37    1.77308e-03    1.49956e-03    2.73521e-04    2.73521e-04
    5.60106e+05    7.84404e+14    7.48738e+34    1.35316e+14    3.19826e-01    2.69047e+00    2.56814e+20    1.08067e+05    4.07380e+38    3.24654e+37    2.18684e+37    1.05970e+37    1.77303e-03    1.49952e-03    2.73513e-04    2.73513e-04
    5.60222e+05    7.84322e+14    7.48527e+34    1.35337e+14    3.20006e-01    2.69054e+00    2.56775e+20    1.08135e+05    4.07342e+38    3.24618e+37    2.18664e+37    1.05954e+37    1.77299e-03    1.49948e-03    2.73505e-04    2.73505e-04
    5.60338e+05    7.84239e+14    7.48316e+34    1.35357e+14    3.20186e-01    2.69060e+00    2.56735e+20    1.08204e+05    4.07304e+38    3.24583e+37    2.18644e+37    1.05939e+37    1.77294e-03    1.49944e-03    2.73496e-04    2.73496e-04
    5.60454e+05    7.84157e+14    7.48104e+34    1.35377e+14    3.20367e-01    2.69066e+00    2.56695e+20    1.08273e+05    4.07265e+38    3.24547e+37    2.18624e+37    1.05923e+37    1.77289e-03    1.49940e-03    2.73488e-04    2.73488e-04
    5.60570e+05    7.84075e+14    7.47893e+34    1.35397e+14    3.20547e-01    2.69072e+00    2.56655e+20    1.08342e+05    4.07227e+38    3.24512e+37    2.18604e+37    1.05907e+37    1.77284e-03    1.49936e-03    2.73480e-04    2.73480e-04
    5.60686e+05    7.83992e+14    7.47682e+34    1.35417e+14    3.20728e-01    2.69078e+00    2.56616e+20    1.08411e+05    4.07189e+38    3.24476e+37    2.18585e+37    1.05892e+37    1.77279e-03    1.49932e-03    2.73472e-04    2.73472e-04
    5.60802e+05    7.83910e+14    7.47471e+34    1.35438e+14    3.20909e-01    2.69084e+00    2.56576e+20    1.08480e+05    4.07151e+38    3.24441e+37    2.18565e+37    1.05876e+37    1.77275e-03    1.49928e-03    2.73463e-04    2.73463e-04
    5.60918e+05    7.83827e+14    7.47259e+34    1.35458e+14    3.21089e-01    2.69090e+00    2.56536e+20    1.08549e+05    4.07113e+38    3.24405e+37    2.18545e+37    1.05860e+37    1.77270e-03    1.49924e-03    2.73455e-04    2.73455e-04
    5.61034e+05    7.83745e+14    7.47048e+34    1.35478e+14    3.21270e-01    2.69096e+00    2.56497e+20    1.08618e+05    4.07074e+38    3.24369e+37    2.18525e+37    1.05845e+37    1.77265e-03    1.49920e-03    2.73447e-04    2.73447e-04
    5.61150e+05    7.83662e+14    7.46837e+34    1.35498e+14    3.21451e-01    2.69102e+00    2.56457e+20    1.08687e+05    4.07036e+38    3.24334e+37    2.18505e+37    1.05829e+37    1.77260e-03    1.49916e-03    2.73438e-04    2.73438e-04
    5.61266e+05    7.83580e+14    7.46626e+34    1.35519e+14    3.21632e-01    2.69109e+00    2.56417e+20    1.08756e+05    4.06998e+38    3.24298e+37    2.18485e+37    1.05813e+37    1.77255e-03    1.49912e-03    2.73430e-04    2.73430e-04
    5.61382e+05    7.83497e+14    7.46414e+34    1.35539e+14    3.21813e-01    2.69115e+00    2.56377e+20    1.08825e+05    4.06959e+38    3.24263e+37    2.18465e+37    1.05798e+37    1.77251e-03    1.49908e-03    2.73422e-04    2.73422e-04
    5.61498e+05    7.83415e+14    7.46203e+34    1.35559e+14    3.21994e-01    2.69121e+00    2.56338e+20    1.08895e+05    4.06921e+38    3.24227e+37    2.18445e+37    1.05782e+37    1.77246e-03    1.49904e-03    2.73413e-04    2.73413e-04
    5.61614e+05    7.83332e+14    7.45992e+34    1.35579e+14    3.22175e-01    2.69127e+00    2.56298e+20    1.08964e+05    4.06883e+38    3.24192e+37    2.18425e+37    1.05766e+37    1.77241e-03    1.49900e-03    2.73405e-04    2.73405e-04
    5.61730e+05    7.83249e+14    7.45780e+34    1.35599e+14    3.22356e-01    2.69133e+00    2.56258e+20    1.09033e+05    4.06844e+38    3.24156e+37    2.18405e+37    1.05751e+37    1.77236e-03    1.49896e-03    2.73397e-04    2.73397e-04
    5.61846e+05    7.83167e+14    7.45569e+34    1.35619e+14    3.22537e-01    2.69139e+00    2.56218e+20    1.09103e+05    4.06806e+38    3.24120e+37    2.18385e+37    1.05735e+37    1.77231e-03    1.49892e-03    2.73388e-04    2.73388e-04
    5.61962e+05    7.83084e+14    7.45358e+34    1.35640e+14    3.22718e-01    2.69145e+00    2.56179e+20    1.09172e+05    4.06768e+38    3.24085e+37    2.18365e+37    1.05719e+37    1.77226e-03    1.49888e-03    2.73380e-04    2.73380e-04
    5.62078e+05    7.83002e+14    7.45146e+34    1.35660e+14    3.22899e-01    2.69151e+00    2.56139e+20    1.09242e+05    4.06729e+38    3.24049e+37    2.18345e+37    1.05704e+37    1.77222e-03    1.49884e-03    2.73372e-04    2.73372e-04
    5.62194e+05    7.82919e+14    7.44935e+34    1.35680e+14    3.23081e-01    2.69157e+00    2.56099e+20    1.09311e+05    4.06691e+38    3.24013e+37    2.18325e+37    1.05688e+37    1.77217e-03    1.49880e-03    2.73363e-04    2.73363e-04
    5.62310e+05    7.82836e+14    7.44724e+34    1.35700e+14    3.23262e-01    2.69164e+00    2.56059e+20    1.09381e+05    4.06653e+38    3.23978e+37    2.18305e+37    1.05672e+37    1.77212e-03    1.49877e-03    2.73355e-04    2.73355e-04
    5.62426e+05    7.82754e+14    7.44512e+34    1.35720e+14    3.23443e-01    2.69170e+00    2.56019e+20    1.09451e+05    4.06614e+38    3.23942e+37    2.18285e+37    1.05657e+37    1.77207e-03    1.49873e-03    2.73347e-04    2.73347e-04
    5.62542e+05    7.82671e+14    7.44301e+34    1.35740e+14    3.23625e-01    2.69176e+00    2.55980e+20    1.09521e+05    4.06576e+38    3.23906e+37    2.18265e+37    1.05641e+37    1.77202e-03    1.49869e-03    2.73338e-04    2.73338e-04
    5.62658e+05    7.82588e+14    7.44089e+34    1.35761e+14    3.23806e-01    2.69182e+00    2.55940e+20    1.09590e+05    4.06538e+38    3.23871e+37    2.18245e+37    1.05625e+37    1.77198e-03    1.49865e-03    2.73330e-04    2.73330e-04
    5.62774e+05    7.82505e+14    7.43878e+34    1.35781e+14    3.23988e-01    2.69188e+00    2.55900e+20    1.09660e+05    4.06499e+38    3.23835e+37    2.18225e+37    1.05610e+37    1.77193e-03    1.49861e-03    2.73322e-04    2.73322e-04
    5.62890e+05    7.82423e+14    7.43667e+34    1.35801e+14    3.24169e-01    2.69194e+00    2.55860e+20    1.09730e+05    4.06461e+38    3.23799e+37    2.18205e+37    1.05594e+37    1.77188e-03    1.49857e-03    2.73313e-04    2.73313e-04
    5.63006e+05    7.82340e+14    7.43455e+34    1.35821e+14    3.24351e-01    2.69200e+00    2.55820e+20    1.09800e+05    4.06422e+38    3.23764e+37    2.18185e+37    1.05578e+37    1.77183e-03    1.49853e-03    2.73305e-04    2.73305e-04
    5.63122e+05    7.82257e+14    7.43244e+34    1.35841e+14    3.24533e-01    2.69207e+00    2.55780e+20    1.09870e+05    4.06384e+38    3.23728e+37    2.18165e+37    1.05563e+37    1.77178e-03    1.49849e-03    2.73297e-04    2.73297e-04
    5.63238e+05    7.82174e+14    7.43032e+34    1.35861e+14    3.24715e-01    2.69213e+00    2.55741e+20    1.09940e+05    4.06346e+38    3.23692e+37    2.18145e+37    1.05547e+37    1.77173e-03    1.49845e-03    2.73288e-04    2.73288e-04
    5.63354e+05    7.82091e+14    7.42821e+34    1.35881e+14    3.24897e-01    2.69219e+00    2.55701e+20    1.10010e+05    4.06307e+38    3.23656e+37    2.18125e+37    1.05531e+37    1.77169e-03    1.49841e-03    2.73280e-04    2.73280e-04
    5.63470e+05    7.82009e+14    7.42609e+34    1.35901e+14    3.25078e-01    2.69225e+00    2.55661e+20    1.10080e+05    4.06269e+38    3.23621e+37    2.18105e+37    1.05515e+37    1.77164e-03    1.49837e-03    2.73272e-04    2.73272e-04
    5.63586e+05    7.81926e+14    7.42398e+34    1.35922e+14    3.25260e-01    2.69231e+00    2.55621e+20    1.10150e+05    4.06230e+38    3.23585e+37    2.18085e+37    1.05500e+37    1.77159e-03    1.49833e-03    2.73263e-04    2.73263e-04
    5.63702e+05    7.81843e+14    7.42186e+34    1.35942e+14    3.25442e-01    2.69237e+00    2.55581e+20    1.10220e+05    4.06192e+38    3.23549e+37    2.18065e+37    1.05484e+37    1.77154e-03    1.49829e-03    2.73255e-04    2.73255e-04
    5.63818e+05    7.81760e+14    7.41975e+34    1.35962e+14    3.25625e-01    2.69243e+00    2.55541e+20    1.10291e+05    4.06153e+38    3.23513e+37    2.18045e+37    1.05468e+37    1.77149e-03    1.49825e-03    2.73247e-04    2.73247e-04
    5.63934e+05    7.81677e+14    7.41763e+34    1.35982e+14    3.25807e-01    2.69250e+00    2.55501e+20    1.10361e+05    4.06115e+38    3.23478e+37    2.18025e+37    1.05453e+37    1.77145e-03    1.49821e-03    2.73238e-04    2.73238e-04
    5.64050e+05    7.81594e+14    7.41552e+34    1.36002e+14    3.25989e-01    2.69256e+00    2.55461e+20    1.10431e+05    4.06076e+38    3.23442e+37    2.18005e+37    1.05437e+37    1.77140e-03    1.49817e-03    2.73230e-04    2.73230e-04
    5.64166e+05    7.81511e+14    7.41340e+34    1.36022e+14    3.26171e-01    2.69262e+00    2.55421e+20    1.10502e+05    4.06038e+38    3.23406e+37    2.17985e+37    1.05421e+37    1.77135e-03    1.49813e-03    2.73221e-04    2.73221e-04
    5.64282e+05    7.81428e+14    7.41129e+34    1.36042e+14    3.26353e-01    2.69268e+00    2.55381e+20    1.10572e+05    4.05999e+38    3.23370e+37    2.17965e+37    1.05405e+37    1.77130e-03    1.49809e-03    2.73213e-04    2.73213e-04
    5.64398e+05    7.81345e+14    7.40917e+34    1.36062e+14    3.26536e-01    2.69274e+00    2.55341e+20    1.10643e+05    4.05961e+38    3.23334e+37    2.17945e+37    1.05390e+37    1.77125e-03    1.49805e-03    2.73205e-04    2.73205e-04
    5.64514e+05    7.81262e+14    7.40706e+34    1.36082e+14    3.26718e-01    2.69280e+00    2.55301e+20    1.10713e+05    4.05922e+38    3.23299e+37    2.17925e+37    1.05374e+37    1.77120e-03    1.49801e-03    2.73196e-04    2.73196e-04
    5.64630e+05    7.81179e+14    7.40494e+34    1.36102e+14    3.26901e-01    2.69286e+00    2.55261e+20    1.10784e+05    4.05884e+38    3.23263e+37    2.17905e+37    1.05358e+37    1.77116e-03    1.49797e-03    2.73188e-04    2.73188e-04
    5.64746e+05    7.81096e+14    7.40282e+34    1.36122e+14    3.27083e-01    2.69293e+00    2.55222e+20    1.10855e+05    4.05845e+38    3.23227e+37    2.17885e+37    1.05342e+37    1.77111e-03    1.49793e-03    2.73179e-04    2.73179e-04
    5.64862e+05    7.81013e+14    7.40071e+34    1.36142e+14    3.27266e-01    2.69299e+00    2.55182e+20    1.10925e+05    4.05807e+38    3.23191e+37    2.17865e+37    1.05327e+37    1.77106e-03    1.49789e-03    2.73171e-04    2.73171e-04
    5.64978e+05    7.80930e+14    7.39859e+34    1.36163e+14    3.27448e-01    2.69305e+00    2.55142e+20    1.10996e+05    4.05768e+38    3.23155e+37    2.17845e+37    1.05311e+37    1.77101e-03    1.49785e-03    2.73163e-04    2.73163e-04
    5.65094e+05    7.80847e+14    7.39648e+34    1.36183e+14    3.27631e-01    2.69311e+00    2.55102e+20    1.11067e+05    4.05729e+38    3.23120e+37    2.17825e+37    1.05295e+37    1.77096e-03    1.49781e-03    2.73154e-04    2.73154e-04
    5.65210e+05    7.80764e+14    7.39436e+34    1.36203e+14    3.27814e-01    2.69317e+00    2.55062e+20    1.11138e+05    4.05691e+38    3.23084e+37    2.17804e+37    1.05279e+37    1.77091e-03    1.49777e-03    2.73146e-04    2.73146e-04
    5.65326e+05    7.80681e+14    7.39224e+34    1.36223e+14    3.27997e-01    2.69323e+00    2.55021e+20    1.11209e+05    4.05652e+38    3.23048e+37    2.17784e+37    1.05263e+37    1.77087e-03    1.49773e-03    2.73137e-04    2.73137e-04
    5.65442e+05    7.80598e+14    7.39013e+34    1.36243e+14    3.28179e-01    2.69330e+00    2.54981e+20    1.11280e+05    4.05614e+38    3.23012e+37    2.17764e+37    1.05248e+37    1.77082e-03    1.49769e-03    2.73129e-04    2.73129e-04
    5.65558e+05    7.80515e+14    7.38801e+34    1.36263e+14    3.28362e-01    2.69336e+00    2.54941e+20    1.11351e+05    4.05575e+38    3.22976e+37    2.17744e+37    1.05232e+37    1.77077e-03    1.49765e-03    2.73121e-04    2.73121e-04
    5.65674e+05    7.80431e+14    7.38589e+34    1.36283e+14    3.28545e-01    2.69342e+00    2.54901e+20    1.11422e+05    4.05536e+38    3.22940e+37    2.17724e+37    1.05216e+37    1.77072e-03    1.49761e-03    2.73112e-04    2.73112e-04
